"Area" "Mean" "StdDev" "Mode" "Min" "Max" "X" "Y" "XM" "YM" "Perim" "BX" "BY" "Width" "Height" "Major" "Minor" "Angle" "Circ" "Feret" "IntDen" "Median" "RawIntDen" "FeretX" "FeretY" "FeretAngle" "MinFeret" "AR" "Round" "Solidity" "Type"
"1660" 37 32049.73 20884.83 65504 13312 65504 4211.8 2339.53 4212.18 2339.58 25.8 4208 2336 7 7 7.16 6.58 114.66 0.7 8.6 1185840 20352 1185840 4210 2336 125.54 7 1.09 0.92 0.84 "Positif"
"1661" 37 30031.57 19485.63 65504 13296 65504 2371.85 1807.55 2372.24 1807.63 23.56 2368 1804 8 7 7.76 6.07 3.49 0.84 8.94 1111168 18816 1111168 2368 1810 26.57 7 1.28 0.78 0.8 "Positif"
"1662" 35 29992.69 19577.66 65504 13248 65504 2317.61 1813.59 2318.1 1813.77 22.97 2314 1810 8 7 7.25 6.15 3.63 0.83 8.25 1049744 19360 1049744 2314 1813 165.96 6.86 1.18 0.85 0.8 "Positif"
"1663" 113 33684.81 20716.58 65504 13440 65504 2275.18 1834.4 2275.82 1834.64 43.36 2268 1827 14 14 12.44 11.56 49.59 0.76 14.42 3806384 22320 3806384 2269 1839 56.31 12.02 1.08 0.93 0.82 "Positif"
"1664" 36 31105.78 19773.37 65504 13632 65504 2374 1830.72 2374.32 1830.85 24.63 2370 1827 8 7 7.24 6.33 25.98 0.75 8.6 1119808 21328 1119808 2371 1834 54.46 7 1.14 0.87 0.81 "Positif"
"1665" 102 34270.43 20550.51 65504 13408 65504 2298.46 1839.94 2298.99 1840.16 42.28 2292 1834 12 12 12.57 10.33 50.72 0.72 14.87 3495584 23632 3495584 2293 1845 47.73 10.61 1.22 0.82 0.87 "Positif"
"1666" 12 14366.67 1041.65 13344 13344 16976 2790.33 1853.25 2790.36 1853.22 18.97 2787 1851 6 5 5.6 2.73 136.5 0.42 6.71 172400 13872 172400 2787 1852 153.43 4 2.05 0.49 0.6 "Positif"
"1667" 41 28926.05 19236.3 65504 13296 65504 2770.67 1861.55 2771.1 1861.69 28.63 2766 1858 9 7 7.67 6.81 0.54 0.63 9.49 1185968 18848 1185968 2766 1864 18.43 7 1.13 0.89 0.79 "Positif"
"1668" 38 31516.63 19879.5 65504 13664 65504 2322.95 1863.03 2323.39 1863.15 26.04 2318 1859 9 8 7.56 6.4 12.63 0.7 9.22 1197632 21312 1197632 2318 1864 12.53 7.07 1.18 0.85 0.78 "Positif"
"1669" 59 31198.37 19112.25 65504 13296 65504 2433.84 1875.4 2434.31 1875.55 37.7 2429 1870 10 10 9.09 8.26 39.42 0.52 11.66 1840704 23744 1840704 2430 1880 59.04 9.6 1.1 0.91 0.73 "Positif"
"1670" 52 30601.85 19545.56 65504 13360 65504 2785.15 1896.62 2785.52 1896.74 39.7 2780 1891 10 10 8.56 7.74 18.21 0.41 10.63 1591296 22912 1591296 2780 1899 48.81 8.75 1.11 0.9 0.72 "Positif"
"1671" 64 33430.5 20055.21 65504 13536 65504 2337.36 1897.03 2337.98 1897.21 35.11 2332 1892 11 9 9.94 8.2 9.18 0.65 11.18 2139552 25136 2139552 2332 1899 10.3 9 1.21 0.83 0.82 "Positif"
"1672" 41 30093.66 19598 65504 13312 65504 2756.01 1940.33 2756.37 1940.51 25.8 2751 1937 9 7 7.85 6.65 10.37 0.77 9.22 1233840 20208 1233840 2751 1940 167.47 7 1.18 0.85 0.82 "Positif"
"1673" 101 30490.3 19319.01 65504 13264 65504 2772.09 1941.61 2772.4 1941.85 52.43 2763 1937 19 9 18 7.15 8.45 0.46 19.42 3079520 20736 3079520 2763 1944 11.89 9 2.52 0.4 0.73 "Positif"
"1674" 38 33018.95 19651.1 65504 13424 65504 2419.21 1942.92 2419.64 1943.03 22.97 2416 1939 7 8 7.6 6.37 64.99 0.91 8.6 1254720 25552 1254720 2416 1946 54.46 7 1.19 0.84 0.85 "Positif"
"1675" 43 30859.53 19689.64 65504 13504 65504 2449.83 1988.64 2450.21 1988.71 27.21 2445 1985 9 8 8.01 6.83 23.94 0.73 9.85 1326960 21360 1326960 2445 1991 23.96 7.77 1.17 0.85 0.8 "Positif"
"1676" 48 30693.67 19283.54 65504 13264 65504 2439.75 1995.08 2440.12 1995.23 28.63 2435 1990 9 9 8.62 7.09 28.97 0.74 9.85 1473296 22336 1473296 2435 1997 23.96 7.96 1.22 0.82 0.79 "Positif"
"1677" 63 34449.02 19455.03 65504 13312 65504 2461.28 1996.07 2461.85 1996.21 32.04 2456 1992 10 8 9.67 8.3 7.47 0.77 10.82 2170288 26944 2170288 2457 2000 33.69 8 1.17 0.86 0.88 "Positif"
"1678" 38 30069.47 19397.86 65504 13296 65504 2487.47 1999.79 2487.78 2000.02 22.97 2484 1996 7 8 7.15 6.77 60.46 0.91 8.54 1142640 21232 1142640 2486 2004 69.44 7 1.06 0.95 0.84 "Positif"
"1679" 39 30627.69 19448.28 65504 13360 65504 2737.42 2001.09 2737.75 2001.31 24.38 2734 1997 7 8 7.26 6.84 73.13 0.82 8.6 1194480 21552 1194480 2734 2004 54.46 7 1.06 0.94 0.84 "Positif"
"1680" 68 33574.59 19624.16 65504 13248 65504 2456.69 2028.88 2457.23 2028.93 34.04 2452 2024 10 10 10.15 8.53 32.52 0.74 12.21 2283072 26576 2283072 2453 2034 55.01 9.81 1.19 0.84 0.81 "Positif"
"1681" 42 28727.62 19300.27 65504 13616 65504 2652.86 2032.74 2653.2 2032.99 28.04 2649 2028 8 9 8.1 6.6 122.29 0.67 10.3 1206560 19440 1206560 2651 2028 119.05 7.78 1.23 0.81 0.76 "Positif"
"1682" 41 29645.27 19412.25 65504 13360 65504 2592.74 2036.21 2593.14 2036.31 24.63 2589 2032 8 8 7.29 7.16 78.23 0.85 8.54 1215456 20144 1215456 2591 2040 69.44 7.77 1.02 0.98 0.84 "Positif"
"1683" 86 30759.63 19572.32 65504 13248 65504 2444.91 2042.58 2445.32 2042.71 43.36 2440 2036 10 14 11.65 9.4 93.65 0.57 14.32 2645328 20288 2645328 2443 2050 77.91 10 1.24 0.81 0.8 "Positif"
"1684" 37 30665.08 19233.89 65504 13280 65504 2462.74 2045.58 2463.1 2045.79 22.97 2459 2042 8 7 7.43 6.34 178.09 0.88 8.25 1134608 20864 1134608 2459 2045 165.96 7 1.17 0.85 0.83 "Positif"
"1685" 38 31297.68 19696.68 65504 14224 65504 2450.16 2051.82 2450.47 2052.04 22.97 2447 2048 7 8 7.35 6.59 62.85 0.91 8.6 1189312 21216 1189312 2447 2055 54.46 7 1.12 0.9 0.84 "Positif"
"1686" 40 29166.4 19393.28 65504 13296 65504 2533.47 2062.72 2533.96 2063.01 28.63 2530 2058 7 9 7.5 6.79 86.39 0.61 9.43 1166656 20112 1166656 2531 2058 122.01 7 1.1 0.91 0.78 "Positif"
"1687" 42 31420.95 19178.05 65504 13440 65504 2448.55 2075.48 2449.21 2075.63 29.21 2444 2072 9 7 9.02 5.93 5.51 0.62 9.85 1319680 21888 1319680 2444 2073 156.04 6.79 1.52 0.66 0.78 "Positif"
"1688" 86 29548.09 19295.23 65504 13296 65504 2648.55 2092.14 2648.87 2092.39 55.84 2642 2084 14 16 17.92 6.11 53.07 0.35 18.87 2541136 20208 2541136 2643 2100 57.99 9.09 2.93 0.34 0.62 "Positif"
"1689" 77 30654.55 19077.09 65504 13456 65504 2652.15 2110.21 2652.69 2110.48 36.04 2647 2104 10 11 10.17 9.64 66.27 0.74 12.08 2360400 22224 2360400 2649 2115 65.56 10 1.06 0.95 0.86 "Positif"
"1690" 40 30619.2 19700.55 65504 13248 65504 2569.7 2123.95 2570.06 2124.17 23.8 2566 2120 8 8 7.71 6.61 48.8 0.89 8.94 1224768 20880 1224768 2568 2128 63.43 7.07 1.17 0.86 0.82 "Positif"
"1691" 45 33750.04 19704.32 65504 13360 65504 2719.34 2128.12 2719.64 2128.53 24.97 2716 2123 7 9 8.36 6.85 81.7 0.91 9.49 1518752 25744 1518752 2718 2123 108.43 7 1.22 0.82 0.87 "Positif"
"1692" 43 30128.74 19357.59 65504 13328 65504 2751.48 2132.97 2751.7 2133.09 23.8 2748 2129 8 8 7.7 7.11 83.97 0.95 8.54 1295536 21136 1295536 2750 2129 110.56 7.78 1.08 0.92 0.85 "Positif"
"1693" 73 32633.42 19970.49 65504 13248 65504 2707.87 2141.54 2708.42 2141.88 36.87 2703 2136 10 11 10.01 9.29 53.59 0.67 11.7 2382240 25296 2382240 2705 2147 70.02 9.98 1.08 0.93 0.82 "Positif"
"1694" 66 31148.61 19241.34 65504 13264 65504 2572.27 2157.03 2572.81 2157.22 35.7 2567 2152 10 10 9.47 8.88 17.83 0.65 10.77 2055808 23680 2055808 2570 2152 111.8 9.7 1.07 0.94 0.83 "Positif"
"1695" 84 33146.67 20392.12 65504 13312 65504 2698.82 2163.93 2699.34 2164.12 34.87 2694 2158 10 12 10.97 9.75 76.9 0.87 12.37 2784320 22752 2784320 2697 2170 75.96 10 1.12 0.89 0.87 "Positif"
"1696" 8 15960 2189.82 13456 13456 19152 2632.5 2165 2632.49 2165.05 10.49 2631 2163 3 4 3.49 2.92 90 0.91 4.12 127680 16320 127680 2632 2163 104.04 3 1.2 0.84 0.8 "Positif"
"1697" 51 31083.92 19658.59 65504 13296 65504 2618.64 2171.42 2619.15 2171.44 32.63 2613 2167 10 9 9.51 6.83 29.61 0.6 11.4 1585280 22352 1585280 2614 2176 37.87 7.91 1.39 0.72 0.75 "Positif"
"1698" 74 31994.38 19439.75 65504 13296 65504 2541.55 2175.62 2542.13 2175.85 36.53 2536 2170 11 11 9.88 9.53 17.12 0.7 12.08 2367584 25104 2367584 2539 2181 65.56 10.4 1.04 0.96 0.8 "Positif"
"1699" 62 32217.29 19357.9 65504 13360 65504 2611.21 2189.53 2611.71 2189.64 33.46 2606 2185 10 9 9.85 8.01 21.62 0.7 11.4 1997472 24624 1997472 2607 2194 52.13 9 1.23 0.81 0.82 "Positif"
"1700" 55 30471.27 19073.68 65504 13264 65504 2596.43 2194.01 2596.85 2194.14 32.87 2591 2189 10 10 9.23 7.59 35.96 0.64 10.44 1675920 23360 1675920 2591 2195 16.7 9.09 1.22 0.82 0.76 "Positif"
"1701" 48 32421.33 19658.89 65504 13280 65504 2588.19 2211.65 2588.55 2211.75 27.46 2583 2207 9 9 8.08 7.57 44.63 0.8 9.49 1556224 25888 1556224 2583 2213 18.43 8.4 1.07 0.94 0.8 "Positif"
"1702" 33 28953.21 19869.11 65504 13248 65504 2807.83 2232.05 2808.19 2232.22 23.21 2804 2228 8 7 6.78 6.19 176.67 0.77 8.06 955456 18160 955456 2804 2232 172.87 7 1.09 0.91 0.8 "Positif"
"1703" 19 14829.47 1381.72 14176 13312 17888 2732.87 2251.97 2732.86 2251.93 19.56 2729 2249 7 6 7.52 3.22 37.12 0.62 8.6 281760 14176 281760 2729 2254 35.54 4.24 2.33 0.43 0.72 "Positif"
"1704" 41 31116.88 19555.07 65504 13392 65504 2744.21 2255.09 2744.45 2255.3 24.38 2741 2251 7 8 7.96 6.56 62.8 0.87 8.94 1275792 21424 1275792 2742 2259 63.43 7 1.21 0.82 0.86 "Positif"
"1705" 47 32017.7 19267.87 65504 13328 65504 2786.14 2256.24 2786.54 2256.43 30.04 2781 2252 9 8 7.98 7.5 26.66 0.65 9.85 1504832 25040 1504832 2781 2258 23.96 8 1.06 0.94 0.79 "Positif"
"1706" 39 31984.41 19882.12 65504 13616 65504 2649.29 2265.32 2649.61 2265.44 23.56 2646 2261 7 8 7.47 6.65 38.55 0.88 8.94 1247392 22624 1247392 2647 2269 63.43 7 1.12 0.89 0.86 "Positif"
"1707" 34 28398.12 19015.96 65504 13280 65504 2736.76 2267.47 2737.1 2267.73 26.63 2733 2263 8 8 7.04 6.15 39.58 0.6 9.43 965536 21072 965536 2734 2271 57.99 7.07 1.15 0.87 0.71 "Positif"
"1708" 108 33895.41 20698.06 65504 13280 65504 2766.95 2271.16 2767.55 2271.37 51.11 2760 2265 13 13 12.19 11.28 46.42 0.52 14.14 3660704 22352 3660704 2762 2277 45 12.73 1.08 0.93 0.8 "Positif"
"1709" 41 30647.02 19523.71 65504 13440 65504 2820.84 2274.99 2821.2 2275.06 24.63 2817 2271 8 8 7.66 6.82 31.6 0.85 8.6 1256528 20656 1256528 2818 2278 54.46 7.07 1.12 0.89 0.84 "Positif"
"1710" 37 31446.05 19868.2 65504 13920 65504 2815.34 2286.12 2815.64 2286.32 25.8 2812 2282 7 8 7.12 6.62 34.54 0.7 8.6 1163504 21648 1163504 2813 2290 54.46 7 1.08 0.93 0.8 "Positif"
"1711" 138 34423.42 21233.56 65504 13296 65504 2661.7 2291.99 2662.37 2292.08 55.01 2655 2285 13 15 13.67 12.85 86.13 0.57 16.4 4750432 23920 4750432 2656 2287 127.57 13 1.06 0.94 0.84 "Positif"
"1712" 64 30892.75 19478.65 65504 13328 65504 2671.92 2346.91 2672.34 2346.94 30.38 2667 2343 10 8 10.06 8.1 8.59 0.87 11.18 1977136 22832 1977136 2667 2350 26.57 8 1.24 0.81 0.88 "Positif"
"1713" 212 30796.45 19297.91 65504 13280 65504 2645.08 2354.6 2645.6 2354.75 83.88 2633 2344 25 21 28.72 9.4 143.93 0.38 29.21 6528848 21360 6528848 2635 2344 141.95 11.84 3.06 0.33 0.74 "Positif"
"1714" 93 34390.71 20690.15 65504 13280 65504 2747.56 2352.76 2748.22 2352.84 39.7 2741 2346 12 13 11.77 10.06 70.97 0.74 13.34 3198336 22288 3198336 2745 2359 77.01 11.09 1.17 0.85 0.82 "Positif"
"1715" 44 30036.36 18930.82 65504 13536 65504 2666.27 2357.5 2666.79 2357.63 25.8 2661 2354 10 7 8.83 6.34 23.67 0.83 10.2 1321600 20000 1321600 2661 2359 11.31 7 1.39 0.72 0.85 "Positif"
"1716" 41 29352.59 19648.37 65504 13328 65504 2689.04 2360.09 2689.39 2360.28 24.38 2685 2356 8 8 7.62 6.85 82.7 0.87 8.94 1203456 20592 1203456 2687 2364 63.43 7.78 1.11 0.9 0.81 "Positif"
"1717" 90 32839.82 19854.53 65504 13280 65504 2748.57 2368.51 2749.06 2368.69 40.87 2743 2363 11 11 10.79 10.62 177.41 0.68 13.45 2955584 23232 2955584 2744 2363 131.99 11 1.02 0.98 0.85 "Positif"
"1718" 61 31493.25 19712.9 65504 13344 65504 2680.84 2373.66 2681.34 2373.82 36.28 2676 2368 10 10 8.93 8.69 171.81 0.58 10.77 1921088 22208 1921088 2679 2368 111.8 9.43 1.03 0.97 0.79 "Positif"
"1719" 35 30421.03 19919.6 65504 13792 65504 2740.13 2389.01 2740.53 2389.27 22.97 2737 2385 7 7 6.98 6.38 157.56 0.83 8.06 1064736 20544 1064736 2739 2385 119.74 7 1.09 0.91 0.85 "Positif"
"1720" 84 32841.9 19702.14 65504 13296 65504 2713.96 2391.99 2714.54 2392.21 41.11 2708 2386 12 11 10.54 10.14 176.32 0.62 12.81 2758720 24976 2758720 2709 2387 128.66 11 1.04 0.96 0.81 "Positif"
"1721" 13 27213.54 12516.66 13616 13616 47472 2322.12 2238.12 2322.07 2238.16 11.9 2320 2236 4 4 4.38 3.78 135 1 5 353776 23328 353776 2321 2236 126.87 4 1.16 0.86 0.9 "Positif"
"1722" 41 33191.41 20459.7 65504 13728 65504 2430.21 2240.82 2430.56 2240.86 24.14 2427 2237 7 8 7.45 7.01 79.35 0.88 8.6 1360848 21200 1360848 2427 2238 125.54 7 1.06 0.94 0.85 "Positif"
"1723" 28 32016 20578.83 65504 13312 65504 2348.86 2244.75 2349.26 2244.73 25.21 2345 2241 8 7 6.71 5.31 17.87 0.55 8.25 896448 22368 896448 2345 2246 14.04 6.36 1.26 0.79 0.72 "Positif"
"1724" 54 32844.74 19368.54 65504 13536 65504 2358.78 2253.78 2359.32 2253.91 32.63 2354 2249 9 9 8.54 8.05 0.32 0.64 10 1773616 25952 1773616 2355 2250 143.13 9 1.06 0.94 0.8 "Positif"
"1725" 112 31921.86 20465.85 65504 13296 65504 2342.12 2260.22 2342.85 2260.33 46.77 2335 2254 14 12 13.34 10.69 34.89 0.64 15 3575248 21552 3575248 2337 2266 53.13 11.8 1.25 0.8 0.83 "Positif"
"1726" 45 30860.8 19984.97 65504 13344 65504 2323.74 2260.99 2324.25 2261.06 29.8 2319 2257 9 8 7.92 7.24 13.46 0.64 9.49 1388736 20560 1388736 2319 2263 18.43 8 1.09 0.91 0.79 "Positif"
"1727" 82 31806.44 19141.78 65504 13312 65504 2280.93 2297.15 2281.4 2297.09 41.36 2274 2292 14 10 13.24 7.89 157.2 0.6 14.87 2608128 22128 2608128 2274 2295 160.35 9.28 1.68 0.6 0.8 "Positif"
"1728" 10 22483.2 7647.9 14720 14720 36112 2209.5 2314.7 2209.5 2314.77 11.07 2208 2313 3 4 3.97 3.21 90 1 4.47 224832 22704 224832 2208 2313 116.57 3 1.24 0.81 0.91 "Positif"
"1729" 91 33878.68 20128.94 65504 13296 65504 2252.23 2318.64 2252.89 2318.8 41.7 2246 2313 12 12 11.34 10.22 25.26 0.66 13 3082960 23024 3082960 2246 2322 22.62 10.98 1.11 0.9 0.82 "Positif"
"1730" 72 32096.44 20089.7 65504 13248 65504 2190.99 2321.19 2191.4 2321.28 33.46 2185 2316 12 10 12.45 7.36 146.57 0.81 13.04 2310944 20912 2310944 2186 2317 147.53 8.49 1.69 0.59 0.84 "Positif"
"1731" 185 31765.02 19907.73 65504 13280 65504 2479.05 2348.77 2479.53 2349.17 87.3 2466 2342 26 14 24.35 9.67 6.47 0.31 26.02 5876528 21168 5876528 2466 2350 177.8 12.99 2.52 0.4 0.67 "Positif"
"1732" 48 32377.67 18671.84 65504 13648 65504 2531.1 2356.42 2531.51 2356.38 30.63 2526 2352 9 9 8.8 6.95 48.06 0.64 10.63 1554128 26464 1554128 2527 2361 41.19 7.78 1.27 0.79 0.79 "Positif"
"1733" 54 31141.63 19571.68 65504 13424 65504 2527.59 2376.98 2528 2377.01 34.87 2522 2372 11 9 8.69 7.91 13.96 0.56 11.4 1681648 24080 1681648 2522 2376 164.74 8.85 1.1 0.91 0.74 "Positif"
"1734" 69 32452.41 19715.8 65504 13424 65504 2213.79 2390.6 2214.26 2390.72 34.87 2209 2386 10 10 10.25 8.57 23.91 0.71 11.4 2239216 25616 2239216 2209 2394 37.87 9.84 1.2 0.84 0.84 "Positif"
"1735" 29 32182.07 19152.49 65504 13264 65504 2283.4 2393.71 2283.74 2393.91 25.21 2280 2390 7 7 6.56 5.63 28.07 0.57 8.06 933280 22000 933280 2281 2397 60.26 6.55 1.17 0.86 0.74 "Positif"
"1736" 42 29443.43 19215.01 65504 13392 65504 2340.5 2396.86 2340.81 2397.09 23.8 2337 2393 8 8 7.35 7.28 64.7 0.93 8.54 1236624 19984 1236624 2337 2399 20.56 7.78 1.01 0.99 0.85 "Positif"
"1737" 32 30895.5 19738.72 65504 13744 65504 2172.09 2399.38 2172.46 2399.4 20.97 2168 2396 8 6 7.49 5.44 12.42 0.91 8.25 988656 20176 988656 2168 2400 14.04 6 1.38 0.73 0.85 "Positif"
"1738" 60 33001.6 18966.81 65504 13312 65504 2261.43 2414.37 2262.08 2414.44 37.7 2256 2410 11 9 9.95 7.68 20.83 0.53 11.05 1980096 27920 1980096 2256 2414 174.81 9 1.29 0.77 0.76 "Positif"
"1739" 28 32106.86 20237.59 65504 13552 65504 2360.86 2415 2361.26 2415.14 21.56 2358 2411 6 7 6.23 5.72 55.43 0.76 8.06 898992 21280 898992 2358 2418 60.26 6 1.09 0.92 0.79 "Positif"
"1740" 66 32513.7 19223.85 65504 13488 65504 2241.47 2420.3 2242.13 2420.42 32.04 2236 2416 11 9 10.61 7.92 12.21 0.81 11.4 2145904 28160 2145904 2236 2422 15.26 8.83 1.34 0.75 0.85 "Positif"
"1741" 38 33096.42 19785.92 65504 14256 65504 2385.21 2419.84 2385.57 2420.04 21.56 2382 2416 7 7 7.29 6.64 32.83 1 8.6 1257664 24592 1257664 2382 2423 35.54 7 1.1 0.91 0.9 "Positif"
"1742" 67 31401.79 19283.83 65504 13280 65504 2427.1 2422.63 2427.75 2422.83 33.21 2422 2417 10 10 10.13 8.42 46.12 0.76 11.66 2103920 24160 2103920 2423 2427 59.04 9.19 1.2 0.83 0.83 "Positif"
"1743" 11 20690.91 6343.67 13504 13504 34832 2164.59 2421.95 2164.59 2421.88 14.14 2162 2420 5 4 4.73 2.96 39.35 0.69 5.83 227600 20000 227600 2162 2424 30.96 3.54 1.6 0.63 0.73 "Positif"
"1744" 60 31494.67 19915.21 65504 13312 65504 2465.85 2424.85 2466.53 2424.86 30.63 2461 2420 10 9 9.85 7.75 12.03 0.8 10.82 1889680 22528 1889680 2462 2429 33.69 9 1.27 0.79 0.82 "Positif"
"1745" 65 30005.42 18750.53 65504 13280 65504 2159.02 2434.28 2159.68 2434.41 34.04 2154 2429 10 11 9.94 8.32 31.61 0.7 11.18 1950352 21920 1950352 2157 2440 63.43 9.43 1.19 0.84 0.8 "Positif"
"1746" 77 32530.08 19181.91 65504 13280 65504 2226.1 2441.25 2226.63 2441.3 37.7 2221 2435 11 12 10.31 9.51 10.51 0.68 12.17 2504816 26048 2504816 2224 2447 80.54 10.61 1.08 0.92 0.8 "Positif"
"1747" 78 33142.15 20163.17 65504 13328 65504 2351.71 2453.23 2352.25 2453.37 37.94 2346 2447 11 12 10.47 9.49 38.93 0.68 12.65 2585088 20800 2585088 2349 2459 71.57 9.9 1.1 0.91 0.82 "Positif"
"1748" 48 30725 19392.34 65504 13248 65504 2588.6 2453.31 2589.03 2453.51 35.11 2583 2448 10 9 8.3 7.37 15.59 0.49 10.44 1474800 22880 1474800 2583 2455 16.7 8.85 1.13 0.89 0.73 "Positif"
"1749" 33 30396.61 19909.25 65504 13328 65504 2147.56 2453.8 2148.03 2453.82 21.56 2144 2450 7 7 7.2 5.84 26.57 0.89 8.06 1003088 19360 1003088 2144 2456 29.74 6.79 1.23 0.81 0.82 "Positif"
"1750" 72 31334.44 19141.78 65504 13312 65504 2208.15 2455.96 2208.8 2456.09 39.7 2202 2450 12 11 10.59 8.66 17.31 0.57 12.17 2256080 23392 2256080 2202 2455 170.54 9.9 1.22 0.82 0.78 "Positif"
"1751" 58 32028.14 19850.32 65504 13248 65504 2481.78 2460.31 2482.37 2460.57 36.28 2477 2455 10 9 9.66 7.65 20.61 0.55 10.77 1857632 23920 1857632 2477 2463 21.8 9 1.26 0.79 0.82 "Positif"
"1752" 112 31546.86 19078.61 65504 13280 65504 2157.04 2466.63 2157.81 2466.34 68.57 2148 2458 17 18 19.48 7.32 52.14 0.3 21.93 3533248 22928 3533248 2148 2474 46.85 9.6 2.66 0.38 0.66 "Positif"
"1753" 54 30679.7 18856.86 65504 13312 65504 2372.56 2471.04 2372.95 2471.21 32.63 2368 2467 9 8 8.87 7.75 20.03 0.64 10.3 1656704 21376 1656704 2368 2474 29.05 8 1.14 0.87 0.83 "Positif"
"1754" 52 31552.92 19829.94 65504 13312 65504 2688.38 2475.77 2688.85 2475.91 39.11 2683 2471 10 9 8.42 7.86 18.74 0.43 10.44 1640752 22016 1640752 2683 2478 16.7 9 1.07 0.93 0.73 "Positif"
"1755" 38 32363.79 19757.59 65504 13328 65504 2335.39 2482.39 2335.83 2482.57 24.38 2332 2478 8 8 7.45 6.49 31.29 0.8 8.94 1229824 23680 1229824 2332 2485 26.57 7.07 1.15 0.87 0.81 "Positif"
"1756" 49 31680.98 19556.54 65504 13776 65504 2097.6 2485.17 2098.11 2485.33 30.04 2092 2481 10 8 8.92 6.99 15.51 0.68 10.44 1552368 23824 1552368 2092 2484 163.3 7.91 1.28 0.78 0.78 "Positif"
"1757" 41 32507.32 20091.86 65504 13568 65504 2702.72 2494.52 2703.14 2494.62 26.38 2698 2491 9 7 8.02 6.51 26.67 0.74 9.85 1332800 21008 1332800 2698 2497 23.96 7 1.23 0.81 0.82 "Positif"
"1758" 84 33452.19 20353.36 65504 13296 65504 2117.44 2512.36 2118.03 2512.5 41.94 2111 2506 12 12 10.96 9.76 36.45 0.6 13.04 2809984 22976 2809984 2112 2517 57.53 10.61 1.12 0.89 0.81 "Positif"
"1759" 37 32261.62 19853.37 65504 13280 65504 2105.77 2510.55 2106.17 2510.67 25.21 2102 2507 8 8 7.39 6.38 0.83 0.73 8.54 1193680 22160 1193680 2102 2512 20.56 7.77 1.16 0.86 0.76 "Positif"
"1760" 54 29096.89 18345.51 65504 13248 65504 2125.93 2523.43 2126.38 2523.44 39.7 2121 2519 10 10 8.94 7.69 24.82 0.43 10.77 1571232 21056 1571232 2121 2526 21.8 9.28 1.16 0.86 0.73 "Positif"
"1761" 52 29919.69 18862.77 65504 13264 65504 2128.5 2532.54 2129.17 2532.56 34.63 2124 2528 9 9 9.15 7.23 26.45 0.54 10.63 1555824 22096 1555824 2124 2536 48.81 8.36 1.27 0.79 0.79 "Positif"
"1762" 37 31675.24 20053.95 65504 13424 65504 2076.36 2559.34 2076.78 2559.43 22.14 2073 2556 7 7 7.02 6.71 23.12 0.95 8.06 1171984 22192 1171984 2074 2563 60.26 7 1.05 0.95 0.88 "Positif"
"1763" 46 31185.04 18634.69 65504 13280 65504 2105.28 2564.24 2105.62 2564.38 30.04 2100 2560 10 8 8.89 6.59 22.9 0.64 10.77 1434512 25072 1434512 2100 2567 21.8 7.59 1.35 0.74 0.79 "Positif"
"1764" 47 31428.43 19322.39 65504 13312 65504 2191.95 2589.48 2192.4 2589.61 34.28 2186 2585 11 8 9.14 6.55 19.3 0.5 11.05 1477136 22048 1477136 2186 2589 174.81 7.6 1.4 0.72 0.74 "Positif"
"1765" 79 29828.05 20315.61 65504 11088 65504 3290.03 168.8 3290.44 169.07 34.04 3285 162 9 13 11.69 8.61 94.52 0.86 13.15 2356416 20432 2356416 3289 162 98.75 9 1.36 0.74 0.87 "Négatif"
"1766" 5 12473.6 1835.32 11248 11248 15728 3228.5 208.5 3228.5 208.51 8.49 3227 207 3 3 2.52 2.52 0 0.87 3.16 62368 11808 62368 3228 207 108.43 2.83 1 1 0.71 "Négatif"
"1767" 17 19193.41 6985.44 11136 11136 34208 2472.32 223.97 2472.3 224.03 16.14 2470 221 5 6 5.04 4.29 99.99 0.82 6.32 326288 17984 326288 2471 221 108.43 4.92 1.18 0.85 0.77 "Négatif"
"1768" 5 12150.4 804.12 11472 11472 13440 2377.9 259.7 2377.91 259.69 7.66 2377 258 2 3 3.14 2.02 108.43 1 3.61 60752 11776 60752 2377 258 123.69 2 1.55 0.64 0.91 "Négatif"
"1769" 11 18832 5624.29 12128 12128 28960 2799.59 278.86 2799.57 278.82 11.07 2798 277 3 4 4.38 3.19 105.07 1 5 207152 18560 207152 2798 277 126.87 3 1.37 0.73 0.96 "Négatif"
"1770" 50 26247.04 17928.41 65504 11104 65504 2915.6 282.4 2915.77 282.53 30.04 2911 277 9 10 8.36 7.62 90.72 0.7 10.2 1312352 17424 1312352 2915 277 101.31 8.49 1.1 0.91 0.79 "Négatif"
"1771" 11 18151.27 6824.74 11216 11216 29264 2320.68 283.32 2320.76 283.31 11.9 2319 281 4 4 3.81 3.68 135 0.98 4.47 199664 16416 199664 2320 281 116.57 4 1.04 0.97 0.85 "Négatif"
"1772" 7 12854.86 1738.95 11056 11056 15312 2716.5 293.5 2716.5 293.46 8.49 2715 292 3 3 3.77 2.36 135 1 4.24 89984 12336 89984 2715 292 135 2.83 1.6 0.63 0.88 "Négatif"
"1773" 7 12041.14 1098.18 11024 11024 14064 2813.64 310.79 2813.63 310.83 13.31 2812 309 3 4 3.43 2.6 67.5 0.5 5 84288 11760 84288 2812 313 53.13 3 1.32 0.76 0.64 "Négatif"
